[2025-11-10 09:54:49] [INFO] [AUTH] Login successful | {"userId":"cmh6kqule0000b11b4vwhgdmm","email":"admin@eventmanager.com","role":"ADMIN","requestId":"unknown","method":"POST","path":"/login","user":null,"ip":"192.168.80.140"}
[2025-11-10 11:14:50] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:14:50] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:14:50] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:14:50] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:15:00] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:15:01] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:15:01] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:15:19] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:15:19] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:15:19] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:15:19] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:15:39] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:15:39] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:15:40] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:16:00] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:16:00] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:16:01] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:16:01] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:16:01] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:16:11] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:16:12] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:16:12] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:16:32] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:16:33] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:16:33] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:16:43] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:16:44] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:16:44] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:16:58] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:16:58] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:16:58] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:17:34] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:17:35] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:17:35] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:18:01] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:18:01] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:18:01] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:18:01] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:18:14] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:18:14] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:18:15] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:18:41] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:18:41] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:18:41] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:18:41] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:18:52] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:18:53] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:18:54] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:19:19] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:19:19] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:19:20] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":false,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":[],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding"],"requestId":"unknown","user":null}
[2025-11-10 11:19:20] [WARN] [AUTH] CSRF validation failed: Missing token | {"hasHeader":false,"hasCookie":true,"method":"POST","path":"/auth/logout","origin":"http://192.168.80.246","host":"192.168.80.246","ip":"192.168.80.246","cookies":["_csrf"],"headers":["connection","host","x-real-ip","x-forwarded-for","x-forwarded-proto","content-length","user-agent","accept","accept-language","origin","referer","accept-encoding","cookie"],"requestId":"unknown","user":null}
[2025-11-10 11:19:32] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:19:33] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
[2025-11-10 11:19:34] [ERROR] [AUTH] Login error | {"error":"Invalid credentials","stack":"Error: Invalid credentials\n    at AuthService.login (/var/www/event-manager/dist/services/AuthService.js:53:19)\n    at async login (/var/www/event-manager/dist/controllers/authController.js:24:28)","email":"admin@eventmanager.com","origin":"http://192.168.80.246","host":"192.168.80.246","userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.37 Safari/537.36","ip":"192.168.80.246","csrfHeader":"present","csrfCookie":"present","requestId":"unknown","method":"POST","path":"/login","user":null}
